price,sqft_living,sqft_basement
1102030.0,3890,0
23e4,1220,0
85e4,2280,1030
355e3,2770,830
442e3,2520,0
399e3,3060,0
36e4,2390,0
39e4,1320,0
413e3,2900,1250
19e4,700,0
432900.0,2210,0
621138.0,2180,0
27e4,2080,530
61e4,2090,600
5e5,1720,760
715e3,2460,0
264e3,1470,0
55e4,1650,0
337e3,1690,0
17e4,970,0
405e3,2030,900
775e3,2540,0
425e3,1570,370
713e3,2580,860
555e3,2090,670
81e4,3260,0
125e4,3830,0
819e3,2130,600
409900.0,1690,280
935e3,1780,0
657500.0,1620,240
9e5,4210,930
932800.0,2980,0
391e3,1490,0
42e4,2110,0
13e5,6563,1410
415e3,1510,0
35e4,1830,240
375e3,1230,400
86e4,2180,880
495e3,2220,1110
25e4,1730,0
365e3,1990,0
503e3,1540,330
15e4,1100,0
45e4,1640,820
355e3,2590,0
245e3,1450,0
265900.0,1180,0
299e3,1820,600
957500.0,2360,0
343e3,1120,0
307500.0,1646,0
937500.0,4210,0
61e4,2480,860
72e4,1590,280
61e4,2130,480
434500.0,1650,0
602500.0,3090,840
607010.0,2180,480
61e4,1800,760
828500.0,3720,0
199990.0,1100,0
294e3,1530,0
789500.0,3010,0
797e3,3500,0
539950.0,3100,0
284950.0,2000,830
776500.0,2290,780
525e3,2400,890
303e3,1850,0
722080.0,3680,1340
14e4,1060,0
235e3,1060,0
44e4,1610,0
605e3,2330,700
38e4,1210,150
352e3,1530,550
42e4,2270,910
1175e3,2590,0
1375e3,1850,0
3e5,1500,0
115e4,4740,0
453500.0,1710,550
443500.0,1920,0
332e3,1150,0
655e3,2320,0
475e3,1420,0
372500.0,1550,340
105e4,2920,1450
5e5,1620,790
9e5,2300,0
327500.0,1070,0
39e4,1790,0
451101.0,1510,0
455e3,1340,0
65e4,3350,0
895e3,2500,590
8e5,2350,840
703770.0,2550,0
249950.0,1320,0
512e3,1270,660
78e4,3480,1500
336e3,2820,0
285e3,2110,890
229900.0,1100,0
667500.0,1920,380
378e3,1890,660
454e3,2530,1000
537500.0,2550,0
425e3,1550,0
29e4,1760,0
349500.0,1270,0
37e4,1250,420
549500.0,1620,0
245e3,710,0
208e3,1070,0
248e3,2320,1160
61e4,5450,0
55e4,1670,0
75e4,3010,0
192e3,1340,0
169317.0,790,0
1198e3,3400,610
88e4,1530,0
21e4,930,0
180500.0,1540,530
54e4,1990,0
52e4,2300,0
177500.0,1220,0
415e3,2380,1190
495e3,2020,1010
325e3,1890,0
44e4,1330,0
411e3,1490,300
81e4,3550,1000
561750.0,2040,1020
835100.0,2380,0
45e4,1780,330
238e3,1650,0
299e3,1510,0
57e4,1100,0
34e4,2190,0
45e4,1760,720
272750.0,1800,470
52e4,2000,140
284950.0,990,0
255e3,1480,0
231500.0,1200,0
415e3,3000,0
33e4,3504,0
365e3,1300,0
425e3,1330,0
4e5,1850,730
335e3,2240,0
342e3,1260,220
49e4,2800,920
331500.0,1820,0
96e4,1730,0
720500.0,3350,0
83e4,3370,530
662990.0,1240,0
22e4,2340,0
349950.0,1880,940
55e4,1810,800
396e3,2340,1140
635e3,2820,0
293e3,1020,0
339e3,2090,800
285e3,1830,0
775e3,2980,500
224e3,1600,0
225e4,4440,1300
165050.0,1200,0
275e3,1230,0
445e3,2930,1180
51e4,2370,440
123e4,3040,0
39e4,1610,550
46e4,2350,960
7e5,2000,0
874150.0,3530,960
47e4,2220,0
374e3,2000,0
51e4,1210,0
467e3,1140,0
576e3,2440,0
196440.0,1560,0
825e3,3210,0
281e3,930,0
326e3,1782,0
34e4,1740,0
44e4,3690,1800
749e3,2930,0
34e4,1230,0
561e3,2000,0
27e4,1520,360
6e5,1040,0
219900.0,1120,0
617e3,3020,0
469e3,1820,0
229e3,1370,0
1265e3,3130,840
365e3,1640,350
429e3,2650,0
55e4,2850,0
453e3,1820,600
187500.0,1180,0
520500.0,1880,240
3e5,1280,0
799e3,3120,750
338e3,2470,0
8e5,1700,0
36e4,1180,590
442500.0,2800,1400
7e5,1300,0
83e4,3040,1070
360400.0,1630,0
345e3,1340,0
3e5,1830,400
35e4,1240,0
368e3,2500,960
264e3,1760,0
435e3,2660,450
2e5,2060,0
62e4,2540,780
1679e3,4830,1110
337e3,1400,700
1928e3,4280,0
544500.0,2230,780
252e3,680,0
445e3,2340,0
379500.0,2070,0
189950.0,1910,1000
469e3,950,0
6e5,2910,1400
785e3,2930,0
372e3,2610,0
445e3,3880,0
508e3,3320,1320
78e4,1940,0
541100.0,2510,0
729e3,2660,0
397e3,1710,0
451555.0,1320,0
3e5,960,0
416e3,1790,600
49e4,950,140
48e4,2940,0
368e3,930,260
1038e3,4570,0
545e3,2370,800
85e4,3430,0
55e4,3540,0
6e5,2240,0
535e3,2710,1010
599950.0,2660,0
531e3,2540,1000
53e4,2210,0
597326.0,3570,710
805e3,3450,0
39e4,2330,0
487250.0,1690,140
301e3,1030,0
1175e3,2560,340
299e3,1950,0
235e4,4370,700
4e5,2350,0
467500.0,3160,1280
305e3,2430,0
21e4,1340,0
3e5,1010,0
327500.0,1770,440
269e3,1210,0
975e3,3330,1580
355e3,1240,180
712e3,1250,100
883e3,2960,0
19e4,840,0
443e3,1530,330
92e4,3750,0
285e3,2150,910
901e3,1560,0
552500.0,2040,630
256e3,860,0
341e3,1720,0
279e3,2090,0
686e3,2130,0
225e3,1300,0
215500.0,1220,0
95e4,2420,900
503e3,2940,1070
78e4,2610,0
212e3,1880,900
58e4,2330,620
465e3,2200,140
206e3,1720,0
615e3,2250,0
519e3,1640,0
1135e3,4130,0
33e4,2600,0
24e4,1920,0
574e3,2060,0
93e4,5710,0
85e4,2720,0
415e3,1490,400
48e4,2360,1020
3e5,1940,0
439e3,2570,0
45e4,1160,0
589e3,2660,0
477e3,1260,0
587500.0,1780,470
1315e3,3180,0
143e4,3380,0
7e5,2690,800
275e3,1180,0
367500.0,1660,500
453250.0,2260,0
607e3,1910,520
255e3,2430,1000
501e3,1300,530
45e4,1060,150
36e4,2200,0
46e4,1720,680
753e3,2360,1180
389950.0,820,0
469e3,1030,0
55e4,2030,300
565e3,2700,750
189650.0,1100,0
1525e3,3620,1270
26e4,1340,0
243e3,1790,750
11e5,3830,1800
249e3,1580,500
72e4,2020,320
905e3,3330,0
824500.0,2610,1000
762500.0,2610,850
58e4,1740,0
38e4,1840,0
805e3,1080,200
52e4,1240,0
1569500.0,5620,920
175e3,1170,0
353500.0,1760,0
5e5,2230,830
386500.0,1520,380
21e4,1450,600
439500.0,1600,660
315e3,3220,0
339e3,1830,0
655e3,2200,770
74e4,2170,0
685e3,1900,0
55e4,2960,1480
405e3,1710,380
765e3,2620,1190
625e3,2140,460
207e3,2100,0
37e4,2100,0
475e3,1460,310
365e3,990,0
411800.0,2190,850
668e3,3990,1280
618e3,2340,0
247500.0,2460,1230
345e3,2080,1040
616300.0,1700,0
348e3,1330,0
425e3,1630,0
85e4,2920,1260
82e4,2830,0
832e3,3190,0
835e3,1490,0
35e4,1630,0
349e3,2280,0
1125e3,3010,1010
32e4,1590,0
15e4,1250,0
34e4,1710,400
785500.0,3280,0
410500.0,3362,0
58e4,2200,0
345e3,830,0
55e4,2160,400
449500.0,2580,0
3e5,2150,0
915e3,3510,0
1575e3,3810,0
599e3,2020,1010
755e3,2120,500
4e5,1250,0
133e3,980,0
33e4,1250,290
33e4,1100,0
375e3,1330,620
485e3,2560,1060
47e4,1850,640
1045e3,2790,910
548800.0,1660,400
315e3,1080,360
59e4,3030,930
439950.0,2380,0
325e3,2250,0
4e5,880,0
685e3,2770,0
339950.0,1340,0
315e3,1660,0
411753.0,1710,0
577e3,1620,580
5e5,1530,0
21e4,1440,0
64e4,2020,0
46e4,1870,0
265e3,620,0
74e4,5774,1284
23e4,1240,0
315e3,1890,430
432e3,2410,1000
467e3,1530,0
255e3,2800,0
316500.0,1460,450
19e4,1580,720
49e4,1450,0
378e3,1990,0
598800.0,4470,1240
333800.0,1980,760
69e4,2920,0
32e4,1660,830
1249e3,3190,780
335e3,1560,0
84e4,3050,0
608250.0,3030,0
55e4,2260,0
24e4,1260,0
998e3,3370,0
275e3,1490,0
284200.0,1570,460
1715e3,4490,1400
24e5,4090,690
930800.0,4150,0
93e4,2900,1370
215e3,1430,400
48e4,1008,0
483945.0,1480,640
347e3,1240,0
232500.0,1370,260
39e4,1770,580
55e4,2160,750
59e4,2340,0
420850.0,960,0
345e3,2280,890
429800.0,1970,0
302e3,1530,0
8e5,1790,0
25e4,1700,0
605e3,2660,1330
412e3,1950,0
252e3,1340,0
375e3,1130,0
725e3,1950,940
471750.0,3790,1670
49e4,2020,0
439e3,800,0
355e3,1770,0
25e4,940,0
78e4,2260,0
409e3,890,0
42e4,860,0
2e5,680,0
83e4,2130,0
695e3,2390,0
815e3,3488,0
21e4,1260,440
635e3,2940,1350
562500.0,2440,0
402500.0,2600,0
555e3,2080,1040
31e4,1990,0
5e5,2840,0
43e4,2630,1020
16e5,2820,360
627500.0,1560,0
335e3,2330,0
962e3,3320,1510
299e3,1730,0
399950.0,3110,0
322e3,1230,0
43e4,950,0
307e3,1890,0
194e3,1010,0
18e4,1010,0
465e3,2340,1170
722500.0,2460,0
470450.0,1010,0
28e4,1650,0
176250.0,1440,0
56e4,1710,390
83e4,2760,760
276900.0,1350,0
625e3,1660,0
1015e3,2960,800
463500.0,1090,0
485e3,3110,0
272e3,1380,0
305e3,1290,0
76e4,1980,0
387500.0,870,0
352e3,2470,0
507e3,2140,650
156e3,770,0
58e4,1490,270
63e4,2510,900
275e3,1950,820
835e3,3600,1800
34e4,2380,0
329350.0,720,0
148e4,4070,0
475e3,1250,0
719950.0,2190,0
235e3,810,0
875e3,2440,1120
38e4,1740,0
325e3,1480,0
475e3,2120,0
152900.0,900,0
21e4,1190,0
35e4,1010,260
505e3,2100,0
464900.0,2020,640
65e4,2520,730
369950.0,1370,290
25e4,1530,0
32e4,1530,0
2532e3,5040,1620
34e4,2530,0
44e4,1010,0
219950.0,1200,0
94e4,2720,0
399950.0,1850,740
1568e3,2340,0
528e3,1860,400
545e3,1940,380
575e3,1680,0
235e3,1770,520
272e3,1790,0
38e4,1720,0
195e3,1280,0
297e3,1690,0
349e3,2190,0
32e4,710,0
319990.0,1890,0
439900.0,1410,0
429e3,2210,390
272500.0,1540,0
4e5,1350,0
462e3,1380,0
51e4,890,0
55e4,1900,0
15e4,1240,0
46e4,1730,520
632500.0,2090,0
361e3,1650,0
437e3,1130,100
37e4,3240,1080
884250.0,3840,0
225e3,1200,0
235e3,870,0
767500.0,2410,190
12e5,1560,0
715e3,2410,0
417e3,2300,920
199e3,1390,0
875e3,2920,600
545e3,1370,0
192500.0,950,0
822500.0,3090,0
8e5,2390,800
125e4,2070,0
385e4,5770,0
295e3,1460,0
419e3,1510,0
1195e3,5180,2570
75e4,3430,0
502e3,1700,0
1025e3,2640,1320
398500.0,1200,0
7e5,1850,0
248e3,1510,0
8e5,2130,1060
383e3,2640,0
688e3,3000,1030
521e3,1870,810
365e3,990,0
491e3,2005,400
643e3,2030,630
279e3,1500,440
583500.0,1530,0
31e4,1990,0
31e4,1420,320
28e4,1400,0
272e3,1870,0
87e4,3040,360
307e3,1790,400
49e4,1590,670
399950.0,2050,880
1635e3,4220,2110
989e3,4030,0
264950.0,1770,720
491500.0,2100,700
345e3,2120,0
339900.0,2600,580
852e3,2400,540
585e3,3180,1490
723e3,2790,1150
594e3,2080,0
405e3,1370,0
725500.0,2790,0
8e5,1740,0
1325e3,6400,2590
180500.0,1800,0
325e3,1800,0
235e3,1190,0
33e4,860,0
678500.0,2460,1090
463e3,1980,0
25e4,670,0
655e3,1410,0
239900.0,1860,740
185e3,980,0
1735e3,3040,960
251700.0,1810,570
4e5,1560,240
735e3,2100,760
17e5,2500,0
82500.0,520,0
765e3,3010,0
292500.0,2140,720
27e4,2390,400
415e3,1510,420
95e4,2210,750
353e3,2170,0
670950.0,1790,0
280950.0,1390,550
585e3,1850,0
525e3,1480,0
605e3,1850,480
101e4,3350,800
245990.0,1040,0
535e3,2810,0
41e4,1010,0
55e4,2250,0
665e3,1800,0
455e3,2400,510
44e4,1780,0
332e3,2120,400
28e4,1860,0
57e4,1460,310
25e4,1230,0
238e3,1088,0
265e3,800,100
306e3,1190,0
345e3,1940,700
765e3,3300,1580
346300.0,2590,0
342500.0,2080,0
501e3,2680,0
27e4,1670,370
638e3,1830,110
46e4,1400,700
76e4,2770,1300
1085e3,3630,1480
234e3,1040,0
165e4,2690,0
488e3,2020,0
155e4,2450,0
499e3,2030,0
15e4,1450,0
333e3,2400,0
7e5,2870,1010
275e3,1340,0
33e4,1680,600
36e4,1850,0
467e3,1220,0
568e3,2320,530
605e3,3220,0
75e4,3190,0
76e4,3530,0
265e3,2050,810
49e4,1720,0
36e4,2850,0
311750.0,2270,980
399e3,1880,460
347e3,2770,0
168e4,4490,0
585e3,3110,0
34e4,2360,0
612e3,2180,0
23e4,1910,0
604e3,2260,0
25e4,1770,0
258500.0,1460,0
783e3,2080,610
105e4,2960,1410
76e4,3220,0
276e3,1140,0
55e4,1660,0
398e3,1430,0
775e3,1820,200
1027500.0,3540,820
327e3,1620,0
564500.0,3100,0
782e3,1500,0
398e3,2820,0
257e3,1850,0
235e3,1570,0
453e3,2300,750
535e3,920,0
275e3,1600,0
665e3,2630,0
67e4,3020,1480
465e3,1490,430
21e4,1160,0
265e3,2040,0
426e3,1550,0
529219.0,1990,700
6e5,1900,460
875e3,3840,0
608e3,2400,1200
22e4,1660,0
176e4,6055,2500
295450.0,2030,140
315e3,840,0
205e3,1450,0
31e4,1460,0
1e6,2010,120
525e3,2910,0
284e3,1880,750
51e4,2170,720
405e3,1260,0
509950.0,1970,0
6e5,2090,0
99e4,3450,880
280005.0,1130,0
7e5,2600,1300
33e4,1030,0
34e4,1700,470
468e3,1480,90
1339e3,4250,990
515e3,1600,0
245e3,1870,0
265e3,1440,440
372400.0,2720,0
39e4,1240,0
208e3,1020,0
273e3,1180,590
455e3,3080,770
27e4,1750,0
618e3,2530,1320
213550.0,1580,0
21e4,2340,0
275e4,6300,1940
403500.0,2400,1200
235e3,1300,0
287500.0,1760,880
546800.0,1520,500
183e3,1070,0
56e4,2560,0
299500.0,1280,0
61e4,1660,0
288350.0,1860,660
5e5,950,100
625e3,2140,950
418e3,1480,240
66e4,2260,600
775e3,2300,0
429500.0,1650,420
569e3,1990,760
25e4,1960,800
225e3,1310,0
53e4,2450,0
306e3,910,0
517100.0,1580,0
354950.0,1780,650
348e3,1040,0
522250.0,2340,700
275e3,1720,720
39e4,1600,0
26e4,1320,0
585e3,2350,830
605e3,2740,1070
342e3,2300,0
9e5,4350,1400
252e3,1430,450
357e3,2400,0
37e4,940,0
322500.0,1020,0
21e4,1680,0
29e4,1340,0
86e4,3960,0
302e3,2650,0
369160.0,2120,0
1185e3,2850,320
993e3,2850,360
38e4,1870,0
635e3,2660,1280
26e4,1190,0
243e3,1770,810
14e5,2770,0
665e3,2080,860
898e3,2700,0
583e3,2200,1100
429e3,2160,0
471e3,2010,0
181e4,3780,1350
739500.0,4460,0
45e4,1770,610
552500.0,1430,0
437e3,1700,850
27e4,1830,0
226740.0,1410,0
446500.0,3060,1250
283e3,1820,300
445e3,2430,0
25e4,740,0
307e3,770,100
315e3,2200,340
555e3,2920,1380
264900.0,2040,790
51e4,1600,610
328e3,1990,0
358e3,1830,0
325e3,2540,0
1365e3,2700,0
23e4,1440,0
545e3,1550,610
705380.0,2490,0
459e3,2650,1300
815e3,2000,0
495e3,3440,160
52e4,2280,0
43e4,1320,0
255e3,2070,0
588e3,1860,0
35e4,940,0
625e3,2290,0
172500.0,1510,260
554e3,1830,540
775e3,3090,0
1187500.0,4340,0
618e3,3200,0
305e3,1560,0
232e3,1280,0
262e3,2020,0
234e3,1040,0
5e5,2260,930
278e3,860,0
23e4,1920,760
5e5,2290,1020
366500.0,2070,950
665e3,4250,1230
1101e3,2220,430
575e3,1840,700
674750.0,2590,0
719e3,3110,1550
482e3,2600,1300
254e3,1060,0
443725.0,1250,500
575e3,2520,0
469e3,2070,630
175e3,1300,0
437e3,2190,800
55e4,2760,1000
172040.0,1710,580
363e3,1750,0
282e3,1552,0
4e5,2350,350
65e4,5110,1260
365e3,1720,0
269950.0,1960,0
26e4,1270,0
193e3,1180,0
34e4,2230,0
9e5,4700,1280
371e3,2150,0
592e3,2400,0
3e5,1830,0
449950.0,2800,0
299500.0,2090,0
995e3,2340,0
335e3,1670,570
28e4,1990,810
446e3,2270,980
1544500.0,4910,2350
325e3,950,0
45e4,1610,0
322500.0,1940,0
453e3,1210,0
655e3,2570,0
603e3,1700,550
235e3,1610,0
968933.0,4120,1050
1015e3,2880,1190
435e3,1990,0
242e3,1260,0
487e3,4750,0
81e4,3010,0
625e3,2410,590
165e3,1280,0
335e3,2320,1160
286700.0,1220,0
699e3,1400,0
28e4,1590,450
58e4,2220,0
754800.0,2770,0
525e3,2303,0
562e3,1600,0
575e3,1280,420
808900.0,2900,0
992e3,2950,880
335e3,1700,0
473e3,1050,0
35e4,2990,1110
16e5,3100,0
305500.0,1240,0
306e3,780,0
233e3,850,0
49e4,1540,0
445e3,2280,0
355e3,2550,700
36e4,1770,0
737500.0,2320,0
985e3,2600,0
349950.0,1570,260
52e4,3060,200
355950.0,1960,740
485e3,3270,0
143e3,1090,0
3278e3,6840,2490
355e3,940,0
1126e3,3880,1340
2e5,1770,0
913e3,3640,0
16e5,3160,1340
409900.0,1590,0
265e3,1290,240
74e4,3655,1481
306e3,2490,0
381e3,1470,0
122e4,3960,1360
105e4,3190,560
408e3,810,0
739900.0,2980,0
674250.0,2780,0
438400.0,1340,0
17e5,4930,770
703e3,1360,0
262e3,1320,0
353e3,1210,0
5e5,1940,0
128e4,3160,1140
332e3,1980,0
824e3,2320,700
29e4,1660,0
7e5,1660,260
55e4,1080,300
549e3,1510,0
1865e3,2950,400
858e3,3070,0
345e3,970,0
34e4,2140,0
1215e3,2570,0
275e3,1260,0
405e3,1220,0
432500.0,1720,0
236500.0,2140,820
679e3,1420,0
543e3,2060,0
294e3,1320,330
340500.0,1810,0
1012e3,2980,0
335e3,1350,0
425e3,1540,0
353e3,2510,0
54e4,1670,0
64e4,3690,1150
339950.0,1320,0
195e3,1510,530
322e3,1510,530
66e4,1870,250
28e4,2400,0
3e5,2400,0
207500.0,1170,0
195e3,1190,0
7e5,2080,920
56e4,2150,690
26e4,1580,0
575e3,1580,0
475e3,2370,420
285e3,1840,920
753888.0,2660,0
65e4,2190,0
62e4,1660,560
526e3,1780,480
155e3,700,0
342e3,1570,450
39e4,1220,0
685e3,3150,150
608e3,2690,0
179900.0,680,0
1245e3,3750,1000
166e3,1010,0
462e3,1710,300
545e3,2090,0
415e3,1560,0
269e3,1560,0
356500.0,2570,0
225e3,1010,0
175e3,1020,0
549e3,1710,0
535e3,2300,0
627e3,1990,780
565e3,2730,0
392450.0,2195,1135
509e3,1560,0
34e4,1400,200
537e3,1400,200
865e3,3690,0
358e3,1140,0
595e3,1920,620
661e3,2496,0
419950.0,2280,600
49e4,3200,0
525e3,880,0
35e4,1320,0
552500.0,2450,0
21e4,1040,0
39e4,2480,0
336800.0,1830,220
465e3,1440,0
299900.0,1580,0
715e3,3230,0
235e3,1810,580
276e3,2495,0
265e3,1740,560
425e3,1680,840
313e3,2460,0
715e3,3050,1330
265e3,1630,0
646e3,2460,0
175e3,1030,0
649e3,3410,960
785e3,2310,790
89e4,2610,1350
612e3,2330,0
33e4,2980,0
493e3,1790,0
16e5,2940,1470
162e4,3900,1380
165e4,3900,1380
499e3,1750,520
603500.0,2660,1110
53e4,1580,300
895e3,2350,1130
267345.0,2510,900
275e3,1480,0
439950.0,1720,480
455e3,1470,0
63e4,1540,290
69e4,2820,0
212e3,1250,0
231500.0,2080,800
1237500.0,5180,0
378500.0,2860,0
482e3,2710,0
695e3,1140,0
965e3,4070,0
675e3,1710,590
387e3,1340,0
347500.0,2290,0
385e3,1860,930
265e3,1080,0
406e3,960,0
134e3,980,0
415e3,1500,200
375e3,1440,0
62e4,2580,0
337500.0,2070,0
565e3,1880,620
399500.0,2420,0
1065e3,1890,0
352500.0,1920,0
259e3,1870,600
32e4,900,0
733e3,2160,0
381500.0,900,0
343e3,1180,240
205500.0,900,0
525e3,1600,0
3e5,1500,750
299e3,1070,0
561e3,2570,0
45e4,1210,120
54e4,1850,0
379e3,1740,0
23e4,1300,0
399950.0,2000,0
355e3,3220,0
58e4,2160,0
7e5,2130,450
279900.0,1580,480
21e4,1200,0
1165e3,3790,980
290300.0,860,0
1599950.0,5130,0
49e4,1600,200
606e3,2110,0
359950.0,1400,450
677100.0,2110,0
465e3,1430,0
45e5,6640,290
5e5,3040,1520
455e3,980,0
705e3,2570,600
42e4,2060,600
169575.0,1300,0
25e4,1300,0
53e4,1680,500
59e4,4020,1850
257500.0,1530,460
415e3,1170,0
536e3,1580,300
246500.0,1270,0
395e3,1480,0
739e3,2220,520
1272e3,3200,0
19e4,910,0
305e3,1480,0
925e3,3770,0
895e3,3500,1140
656e3,1480,0
56e4,1660,400
61e4,2520,0
645e3,2850,0
259e3,2153,0
98e4,3780,0
872e3,3770,1830
1e6,3600,1660
9e5,2980,1390
475e3,2320,780
35e4,2980,1250
84e4,2930,1260
5e5,2040,620
202500.0,1510,400
523e3,2660,0
225e3,1740,0
418200.0,2240,1050
356500.0,1570,400
67e4,2500,1040
456150.0,1750,600
471e3,3030,1010
558e3,1680,0
138e4,5740,2130
161500.0,1220,0
311e3,1310,0
47e4,2490,0
569e3,2220,450
689e3,2240,0
271900.0,1890,660
278e3,1850,0
82e4,2210,770
399500.0,1410,0
462e3,1890,0
347500.0,1830,280
562100.0,1440,240
23e4,950,0
687e3,2370,0
725786.0,3070,0
315500.0,1300,0
312e3,1300,0
343e3,1210,210
385195.0,710,0
415e3,2240,510
461e3,3600,1200
369990.0,1960,0
349950.0,1820,0
285750.0,1960,560
542500.0,1750,430
83e4,3700,810
705e3,2910,560
615e3,1270,180
184500.0,720,0
412e3,1040,0
25e4,2210,0
58e4,2060,0
22e4,780,0
675e3,2240,780
373500.0,800,0
662700.0,2440,850
239950.0,1460,0
383e3,1150,0
485e3,2650,1180
61e4,2600,1020
545e3,1820,690
78e4,2560,870
305e3,1714,0
405e3,1330,430
111e4,7350,2600
273e3,2050,0
326500.0,1810,0
365e3,1380,500
1000750.0,3070,630
422500.0,800,0
354450.0,2140,0
32e4,1330,0
223e3,1030,0
41e4,1740,0
438e3,1200,0
39e4,1490,530
298500.0,1890,0
749999.0,3060,0
779e3,3250,1450
57e4,2730,1200
385e3,810,0
649e3,2240,1120
283e3,1740,470
699900.0,2380,840
278500.0,1540,770
7e5,2340,730
535e3,2710,0
234500.0,1310,440
374150.0,1390,0
397e3,2201,0
613e3,1960,0
115e4,2850,1120
595e3,1880,940
34e4,2440,0
388e3,2560,0
404e3,1410,0
81e4,2870,1080
405e3,2620,0
726e3,2970,0
266e3,1780,380
722500.0,3700,1850
352e3,1252,260
265e3,1240,130
856e3,2160,0
346950.0,2040,0
866059.0,3130,560
41e4,2350,0
37e4,1570,0
23e4,1530,0
4e5,1520,0
172e3,1350,530
615e3,1950,700
86e4,3950,0
555e3,2040,920
579e3,1990,600
385e3,1300,0
42e4,2030,0
645e3,2340,720
549950.0,2160,0
678e3,2770,1130
199e3,2030,0
604e3,1440,0
268e3,1730,720
96e4,4510,1690
509250.0,2100,650
416e3,1800,0
19e4,1090,0
212e3,1010,0
325900.0,2040,0
56e4,2270,390
275e3,1730,0
665e3,2480,0
1505e3,3480,900
375e3,1720,750
359950.0,1570,530
34e4,3527,0
401e3,840,0
669e3,1950,790
638500.0,1980,0
545e3,1620,450
524e3,1980,720
161e4,3530,0
28e4,1260,160
828e3,2120,620
223e3,1360,0
1289e3,3100,850
75e4,2370,0
43e4,1460,250
711e3,1980,990
31e4,1930,0
415e3,3700,1850
274900.0,1970,0
525e3,2470,0
179500.0,1180,0
478e3,1280,0
195e3,1380,390
385e3,2740,1070
401e3,2020,760
522e3,2835,0
33e4,1520,0
503e3,2190,0
175e3,1680,0
963990.0,3915,0
845e3,1720,0
157500.0,670,0
45e4,1790,390
925e3,2440,1020
6e5,920,0
709e3,1680,0
1385e3,3290,1100
248e3,2120,900
245e3,910,0
332e3,1000,0
459950.0,2340,0
425e3,1180,0
46e4,2080,490
838300.0,3760,1400
256e3,1480,0
864e3,3060,0
9e5,3070,1040
145600.0,1170,0
865e3,2900,1070
250250.0,2210,0
162e3,1440,0
45e4,1980,550
675500.0,2060,600
697e3,2420,780
1324050.0,3440,880
49e4,1600,0
59e4,2210,750
28e4,2250,800
515e3,1680,540
576e3,1140,130
375e3,1430,0
478e3,1440,440
282e3,1670,640
14e5,3080,1140
593500.0,4300,1080
724950.0,3010,0
306e3,1560,0
341e3,1920,420
399950.0,1400,0
534e3,2280,0
635e3,3880,0
35e4,1350,400
856e3,1480,0
582e3,1670,243
799e3,3400,0
423700.0,2070,0
1835e3,4870,0
322e3,1760,600
929e3,4030,0
443e3,1130,250
441500.0,1510,0
875e3,3110,0
36e5,5020,1600
45e4,740,0
425e3,1630,530
66e4,2780,0
763101.0,1990,890
499e3,2250,0
521e3,1720,370
302e3,900,0
293e3,2360,0
335e3,1530,0
499e3,1450,0
6e5,2040,260
72e4,2620,0
195e3,1180,0
249e3,1110,0
334e3,1840,0
599950.0,2720,1210
149900.0,1090,0
7e5,1730,480
525e3,1170,0
1049e3,4740,0
402e3,1960,670
45e4,1430,450
52e4,2510,0
205e3,1420,600
635e3,2680,0
210500.0,1220,0
406650.0,1070,0
35e4,1580,0
425e3,1820,890
798e3,3590,0
18e4,1960,0
125e4,3160,0
435e3,2030,400
355e3,1240,0
3e6,5370,1520
685e3,2670,0
311e3,1640,0
305e3,2130,0
675e3,2550,700
769e3,3630,1780
43e4,1690,0
516250.0,2390,0
76e4,2350,1010
579950.0,1420,240
476e3,1570,400
51e4,1600,0
205e3,720,0
24e4,1470,0
738e3,2790,820
42e4,1720,860
455e3,1300,0
765e3,2520,700
372e3,1780,0
16e4,1200,0
772e3,2990,0
1125e3,1910,0
479e3,1370,0
57e4,1910,0
35e4,1170,0
353e3,1250,0
699e3,3340,0
265e3,1380,0
167e3,780,0
5e5,2080,690
7e5,1410,0
295e3,520,0
101e4,3500,910
209e3,840,0
276e3,2240,800
38e4,2100,0
315e3,1750,600
685530.0,3130,0
254600.0,1470,0
23e4,1440,720
335e3,1430,0
55e4,2170,710
123300.0,1150,0
275436.0,2170,0
325e3,2630,990
635e3,2490,0
513e3,1710,600
58e4,2130,640
225e3,940,0
265e3,1400,340
313e3,1630,700
296e3,1370,0
655500.0,2380,700
250750.0,2140,0
438e3,1970,0
59e4,2550,570
329500.0,1080,0
1195e3,3070,960
415e3,1470,570
9e5,3620,0
378e3,1050,0
474e3,1050,0
464e3,1320,0
31e4,1210,0
58e4,1860,0
999e3,2830,1000
51e4,810,0
65e4,1630,470
196e3,880,0
22e4,1660,650
855e3,3440,0
483e3,2110,670
4e5,1060,0
435e3,1900,0
219500.0,820,60
295e4,4860,0
427e3,2050,0
43e4,1090,0
685e3,1090,0
495e3,1920,860
299950.0,1870,0
39e4,2690,0
385e3,2160,900
74e4,3000,0
991700.0,2290,680
765e3,2250,420
802e3,2130,0
95e4,2500,800
392e3,2300,0
59e4,3360,0
425e3,1920,0
765e3,2440,700
313500.0,1440,0
32e4,1780,0
604e3,1490,140
57e4,1400,340
639e3,2150,0
335e3,1910,0
896e3,2660,580
259500.0,1650,0
637e3,1980,600
307450.0,2690,1320
535e3,1380,520
669500.0,2500,980
259e3,1590,0
441e3,1100,0
228800.0,1470,490
53e4,1680,0
524e3,1450,700
43e4,2020,820
1325e3,2470,580
21e4,1230,0
